receipt_id,po_id,receipt_week,item_id,location_id,supplier_id,qty_received
RCPT0001201,PO0001235,2023-01-13,SKU021,MAA_WH,SUP07,376
RCPT0001202,PO0001236,2025-02-14,SKU021,MAA_WH,SUP07,308
RCPT0001203,PO0001237,2025-02-21,SKU021,MAA_WH,SUP07,355
RCPT0001204,PO0001238,2025-05-30,SKU021,MAA_WH,SUP07,340
RCPT0001205,PO0001239,2025-06-06,SKU021,MAA_WH,SUP07,422
RCPT0001206,PO0001240,2025-06-13,SKU021,MAA_WH,SUP07,479
RCPT0001207,PO0001245,2024-09-20,SKU021,NCR_WH,SUP07,345
RCPT0001208,PO0001244,2024-09-27,SKU021,NCR_WH,SUP07,322
RCPT0001209,PO0001246,2024-10-04,SKU021,NCR_WH,SUP07,370
RCPT0001210,PO0001247,2025-03-28,SKU021,NCR_WH,SUP07,302
RCPT0001211,PO0001248,2025-04-04,SKU021,NCR_WH,SUP07,334
RCPT0001212,PO0001249,2025-07-25,SKU021,NCR_WH,SUP07,314
RCPT0001213,PO0001251,2025-08-01,SKU021,NCR_WH,SUP07,370
RCPT0001214,PO0001250,2025-08-08,SKU021,NCR_WH,SUP07,344
RCPT0001215,PO0001252,2024-08-30,SKU021,BOM_WH,SUP07,317
RCPT0001216,PO0001253,2024-08-30,SKU021,BOM_WH,SUP07,350
RCPT0001217,PO0001255,2024-09-06,SKU021,BOM_WH,SUP07,418
RCPT0001218,PO0001254,2024-09-13,SKU021,BOM_WH,SUP07,385
RCPT0001219,PO0001256,2025-04-04,SKU021,BOM_WH,SUP07,312
RCPT0001220,PO0001257,2025-04-11,SKU021,BOM_WH,SUP07,361
RCPT0001221,PO0001258,2025-04-18,SKU021,BOM_WH,SUP07,402
RCPT0001222,PO0001259,2025-09-12,SKU021,BOM_WH,SUP07,320
RCPT0001223,PO0001260,2025-09-26,SKU021,BOM_WH,SUP07,352
RCPT0001224,PO0001261,2022-12-30,SKU022,BLR_WH,SUP10,291
RCPT0001225,PO0001262,2023-01-06,SKU022,BLR_WH,SUP01,291
RCPT0001226,PO0001263,2023-01-06,SKU022,BLR_WH,SUP10,291
RCPT0001227,PO0001264,2025-03-14,SKU022,BLR_WH,SUP01,300
RCPT0001228,PO0001265,2025-03-21,SKU022,BLR_WH,SUP01,367
RCPT0001229,PO0001266,2025-03-21,SKU022,BLR_WH,SUP10,439
RCPT0001230,PO0001267,2025-03-28,SKU022,BLR_WH,SUP01,449
RCPT0001231,PO0001268,2025-03-28,SKU022,BLR_WH,SUP01,449
RCPT0001232,PO0001269,2025-10-31,SKU022,BLR_WH,SUP01,292
RCPT0001233,PO0001270,2025-11-07,SKU022,BLR_WH,SUP01,342
RCPT0001234,PO0001271,2025-11-14,SKU022,BLR_WH,SUP01,386
RCPT0001235,PO0001272,2022-12-30,SKU022,MAA_WH,SUP10,320
RCPT0001236,PO0001273,2023-01-13,SKU022,MAA_WH,SUP01,320
RCPT0001237,PO0001274,2023-01-13,SKU022,MAA_WH,SUP10,320
RCPT0001238,PO0001275,2025-04-25,SKU022,MAA_WH,SUP10,262
RCPT0001239,PO0001276,2025-05-09,SKU022,MAA_WH,SUP10,303
RCPT0001240,PO0001278,2025-08-08,SKU022,MAA_WH,SUP10,298
RCPT0001241,PO0001277,2025-08-15,SKU022,MAA_WH,SUP01,267
RCPT0001242,PO0001279,2025-08-15,SKU022,MAA_WH,SUP10,337
RCPT0001243,PO0001281,2025-01-17,SKU022,NCR_WH,SUP10,274
RCPT0001244,PO0001280,2025-01-24,SKU022,NCR_WH,SUP01,257
RCPT0001245,PO0001282,2025-01-31,SKU022,NCR_WH,SUP10,295
RCPT0001246,PO0001283,2025-08-15,SKU022,NCR_WH,SUP10,265
RCPT0001247,PO0001284,2025-08-22,SKU022,NCR_WH,SUP10,286
RCPT0001248,PO0001285,2024-12-06,SKU022,BOM_WH,SUP01,260
RCPT0001249,PO0001286,2024-12-20,SKU022,BOM_WH,SUP01,286
RCPT0001250,PO0001287,2024-12-20,SKU022,BOM_WH,SUP10,308
RCPT0001251,PO0001288,2024-12-20,SKU022,BOM_WH,SUP10,327
RCPT0001252,PO0001289,2025-07-04,SKU022,BOM_WH,SUP01,258
RCPT0001253,PO0001290,2025-07-11,SKU022,BOM_WH,SUP10,296
RCPT0001254,PO0001291,2025-11-21,SKU022,BOM_WH,SUP01,282
RCPT0001255,PO0001292,2025-11-28,SKU022,BOM_WH,SUP10,302
RCPT0001256,PO0001293,2025-11-28,SKU022,BOM_WH,SUP10,326
RCPT0001257,PO0001295,2023-06-09,SKU023,BLR_WH,SUP05,137
RCPT0001258,PO0001296,2023-06-09,SKU023,BLR_WH,SUP05,184
RCPT0001259,PO0001297,2023-06-16,SKU023,BLR_WH,SUP03,241
RCPT0001260,PO0001299,2023-06-23,SKU023,BLR_WH,SUP03,242
RCPT0001261,PO0001298,2023-06-30,SKU023,BLR_WH,SUP05,242
RCPT0001262,PO0001300,2023-12-29,SKU023,BLR_WH,SUP03,161
RCPT0001263,PO0001301,2024-01-12,SKU023,BLR_WH,SUP03,224
RCPT0001264,PO0001302,2024-01-12,SKU023,BLR_WH,SUP03,242
RCPT0001265,PO0001303,2024-01-19,SKU023,BLR_WH,SUP03,131
RCPT0001266,PO0001304,2024-01-19,SKU023,BLR_WH,SUP03,186
RCPT0001267,PO0001305,2024-05-24,SKU023,BLR_WH,SUP05,152
RCPT0001268,PO0001306,2024-06-07,SKU023,BLR_WH,SUP03,204
RCPT0001269,PO0001307,2024-06-14,SKU023,BLR_WH,SUP03,242
RCPT0001270,PO0001308,2024-06-14,SKU023,BLR_WH,SUP03,142
RCPT0001271,PO0001309,2024-06-21,SKU023,BLR_WH,SUP03,194
RCPT0001272,PO0001310,2024-11-15,SKU023,BLR_WH,SUP03,134
RCPT0001273,PO0001311,2024-12-06,SKU023,BLR_WH,SUP05,170
RCPT0001274,PO0001312,2024-12-06,SKU023,BLR_WH,SUP03,130
RCPT0001275,PO0001313,2024-12-13,SKU023,BLR_WH,SUP03,184
RCPT0001276,PO0001314,2025-02-07,SKU023,BLR_WH,SUP03,182
RCPT0001277,PO0001315,2025-02-14,SKU023,BLR_WH,SUP03,242
RCPT0001278,PO0001316,2025-04-18,SKU023,BLR_WH,SUP05,126
RCPT0001279,PO0001317,2025-04-25,SKU023,BLR_WH,SUP03,165
RCPT0001280,PO0001318,2025-05-02,SKU023,BLR_WH,SUP05,203
RCPT0001281,PO0001319,2025-07-04,SKU023,BLR_WH,SUP03,133
RCPT0001282,PO0001320,2025-07-11,SKU023,BLR_WH,SUP03,192
RCPT0001283,PO0001321,2025-07-18,SKU023,BLR_WH,SUP03,232
RCPT0001284,PO0001322,2025-07-18,SKU023,BLR_WH,SUP03,242
RCPT0001285,PO0001323,2025-08-08,SKU023,BLR_WH,SUP05,138
RCPT0001286,PO0001324,2022-12-30,SKU023,MAA_WH,SUP03,137
RCPT0001287,PO0001325,2022-12-30,SKU023,MAA_WH,SUP03,137
RCPT0001288,PO0001326,2023-01-13,SKU023,MAA_WH,SUP05,137
RCPT0001289,PO0001327,2023-09-01,SKU023,MAA_WH,SUP03,125
RCPT0001290,PO0001328,2023-09-08,SKU023,MAA_WH,SUP03,142
RCPT0001291,PO0001329,2023-09-08,SKU023,MAA_WH,SUP03,161
RCPT0001292,PO0001330,2023-09-22,SKU023,MAA_WH,SUP03,178
RCPT0001293,PO0001331,2024-02-02,SKU023,MAA_WH,SUP03,126
RCPT0001294,PO0001332,2024-02-09,SKU023,MAA_WH,SUP05,168
RCPT0001295,PO0001333,2024-04-26,SKU023,MAA_WH,SUP03,153
RCPT0001296,PO0001334,2024-05-03,SKU023,MAA_WH,SUP03,176
RCPT0001297,PO0001335,2024-05-17,SKU023,MAA_WH,SUP05,207
RCPT0001298,PO0001336,2024-09-06,SKU023,MAA_WH,SUP03,124
RCPT0001299,PO0001337,2024-09-20,SKU023,MAA_WH,SUP03,147
RCPT0001300,PO0001338,2024-09-20,SKU023,MAA_WH,SUP03,165
RCPT0001301,PO0001339,2025-01-10,SKU023,MAA_WH,SUP03,161
RCPT0001302,PO0001340,2025-01-10,SKU023,MAA_WH,SUP03,202
RCPT0001303,PO0001341,2025-01-17,SKU023,MAA_WH,SUP03,239
RCPT0001304,PO0001342,2025-05-23,SKU023,MAA_WH,SUP05,134
RCPT0001305,PO0001343,2025-05-23,SKU023,MAA_WH,SUP03,171
RCPT0001306,PO0001344,2025-05-23,SKU023,MAA_WH,SUP03,218
RCPT0001307,PO0001345,2025-06-13,SKU023,MAA_WH,SUP05,242
RCPT0001308,PO0001349,2023-06-09,SKU023,NCR_WH,SUP03,137
RCPT0001309,PO0001350,2023-06-09,SKU023,NCR_WH,SUP03,173
RCPT0001310,PO0001351,2023-06-16,SKU023,NCR_WH,SUP03,202
RCPT0001311,PO0001352,2023-10-27,SKU023,NCR_WH,SUP03,133
RCPT0001312,PO0001353,2023-11-03,SKU023,NCR_WH,SUP05,153
RCPT0001313,PO0001354,2023-11-24,SKU023,NCR_WH,SUP03,174
RCPT0001314,PO0001355,2024-01-26,SKU023,NCR_WH,SUP03,154
RCPT0001315,PO0001356,2024-02-09,SKU023,NCR_WH,SUP03,188
RCPT0001316,PO0001357,2024-04-26,SKU023,NCR_WH,SUP05,140
RCPT0001317,PO0001358,2024-04-26,SKU023,NCR_WH,SUP05,166
RCPT0001318,PO0001359,2024-05-10,SKU023,NCR_WH,SUP05,193
RCPT0001319,PO0001360,2024-05-17,SKU023,NCR_WH,SUP05,221
RCPT0001320,PO0001361,2024-10-04,SKU023,NCR_WH,SUP03,125
RCPT0001321,PO0001362,2024-10-04,SKU023,NCR_WH,SUP03,145
RCPT0001322,PO0001363,2024-10-18,SKU023,NCR_WH,SUP05,167
RCPT0001323,PO0001364,2024-11-01,SKU023,NCR_WH,SUP03,192
RCPT0001324,PO0001365,2025-01-31,SKU023,NCR_WH,SUP03,130
RCPT0001325,PO0001366,2025-02-14,SKU023,NCR_WH,SUP05,173
RCPT0001326,PO0001367,2025-03-07,SKU023,NCR_WH,SUP03,122
RCPT0001327,PO0001368,2025-05-09,SKU023,NCR_WH,SUP03,140
RCPT0001328,PO0001369,2025-05-09,SKU023,NCR_WH,SUP03,177
RCPT0001329,PO0001370,2025-05-16,SKU023,NCR_WH,SUP03,223
RCPT0001330,PO0001371,2025-08-22,SKU023,NCR_WH,SUP03,138
RCPT0001331,PO0001372,2025-08-29,SKU023,NCR_WH,SUP03,168
RCPT0001332,PO0001373,2025-09-12,SKU023,NCR_WH,SUP05,195
RCPT0001333,PO0001375,2023-09-08,SKU023,BOM_WH,SUP05,128
RCPT0001334,PO0001376,2023-09-08,SKU023,BOM_WH,SUP03,135
RCPT0001335,PO0001377,2023-09-15,SKU023,BOM_WH,SUP05,145
RCPT0001336,PO0001378,2023-09-22,SKU023,BOM_WH,SUP03,154
RCPT0001337,PO0001379,2024-06-14,SKU023,BOM_WH,SUP03,139
RCPT0001338,PO0001380,2024-06-14,SKU023,BOM_WH,SUP03,160
RCPT0001339,PO0001381,2024-07-19,SKU023,BOM_WH,SUP03,177
RCPT0001340,PO0001382,2025-02-07,SKU023,BOM_WH,SUP03,123
RCPT0001341,PO0001383,2025-02-07,SKU023,BOM_WH,SUP03,147
RCPT0001342,PO0001384,2025-02-14,SKU023,BOM_WH,SUP03,165
RCPT0001343,PO0001385,2025-02-28,SKU023,BOM_WH,SUP05,185
RCPT0001344,PO0001386,2025-12-05,SKU023,BOM_WH,SUP03,129
RCPT0001345,PO0001390,2024-07-05,SKU024,BLR_WH,SUP08,379
RCPT0001346,PO0001391,2024-07-19,SKU024,BLR_WH,SUP08,410
RCPT0001347,PO0001392,2024-12-20,SKU024,BLR_WH,SUP08,381
RCPT0001348,PO0001393,2025-03-14,SKU024,BLR_WH,SUP08,361
RCPT0001349,PO0001394,2025-03-14,SKU024,BLR_WH,SUP08,415
RCPT0001350,PO0001395,2025-03-21,SKU024,BLR_WH,SUP08,466
RCPT0001351,PO0001396,2025-03-21,SKU024,BLR_WH,SUP08,502
RCPT0001352,PO0001398,2022-12-23,SKU024,MAA_WH,SUP08,429
RCPT0001353,PO0001397,2022-12-30,SKU024,MAA_WH,SUP08,429
RCPT0001354,PO0001399,2024-06-28,SKU024,NCR_WH,SUP08,357
RCPT0001355,PO0001400,2024-07-12,SKU024,NCR_WH,SUP08,371
RCPT0001356,PO0001401,2025-05-30,SKU024,NCR_WH,SUP08,363
RCPT0001357,PO0001402,2025-06-06,SKU024,NCR_WH,SUP08,381
RCPT0001358,PO0001404,2024-08-09,SKU024,BOM_WH,SUP08,372
RCPT0001359,PO0001403,2024-08-23,SKU024,BOM_WH,SUP08,351
RCPT0001360,PO0001405,2025-04-25,SKU024,BOM_WH,SUP08,372
RCPT0001361,PO0001406,2025-05-09,SKU024,BOM_WH,SUP08,397
RCPT0001362,PO0001408,2024-09-06,SKU025,BLR_WH,SUP07,143
RCPT0001363,PO0001407,2024-09-13,SKU025,BLR_WH,SUP01,112
RCPT0001364,PO0001409,2024-09-13,SKU025,BLR_WH,SUP07,143
RCPT0001365,PO0001410,2024-11-08,SKU025,BLR_WH,SUP09,125
RCPT0001366,PO0001411,2024-12-06,SKU025,BLR_WH,SUP09,121
RCPT0001367,PO0001412,2024-12-27,SKU025,BLR_WH,SUP07,143
RCPT0001368,PO0001413,2025-01-03,SKU025,BLR_WH,SUP01,113
RCPT0001369,PO0001414,2025-01-03,SKU025,BLR_WH,SUP07,143
RCPT0001370,PO0001416,2025-02-28,SKU025,BLR_WH,SUP09,143
RCPT0001371,PO0001415,2025-03-07,SKU025,BLR_WH,SUP01,142
RCPT0001372,PO0001417,2025-03-21,SKU025,BLR_WH,SUP01,143
RCPT0001373,PO0001418,2025-05-02,SKU025,BLR_WH,SUP01,139
RCPT0001374,PO0001419,2025-05-09,SKU025,BLR_WH,SUP07,143
RCPT0001375,PO0001420,2025-05-16,SKU025,BLR_WH,SUP01,143
RCPT0001376,PO0001421,2025-06-20,SKU025,BLR_WH,SUP09,126
RCPT0001377,PO0001422,2025-07-04,SKU025,BLR_WH,SUP01,143
RCPT0001378,PO0001423,2025-07-18,SKU025,BLR_WH,SUP01,113
RCPT0001379,PO0001424,2025-08-22,SKU025,BLR_WH,SUP07,112
RCPT0001380,PO0001425,2025-08-22,SKU025,BLR_WH,SUP09,143
RCPT0001381,PO0001426,2025-09-05,SKU025,BLR_WH,SUP09,143
RCPT0001382,PO0001427,2025-10-17,SKU025,BLR_WH,SUP09,111
RCPT0001383,PO0001428,2025-11-07,SKU025,BLR_WH,SUP09,140
RCPT0001384,PO0001429,2025-12-05,SKU025,BLR_WH,SUP09,99
RCPT0001385,PO0001432,2024-09-27,SKU025,MAA_WH,SUP09,118
RCPT0001386,PO0001433,2024-09-27,SKU025,MAA_WH,SUP07,143
RCPT0001387,PO0001434,2024-10-11,SKU025,MAA_WH,SUP09,143
RCPT0001388,PO0001436,2024-12-06,SKU025,MAA_WH,SUP09,143
RCPT0001389,PO0001435,2024-12-13,SKU025,MAA_WH,SUP01,139
RCPT0001390,PO0001437,2025-01-17,SKU025,MAA_WH,SUP09,124
RCPT0001391,PO0001438,2025-01-31,SKU025,MAA_WH,SUP01,143
RCPT0001392,PO0001439,2025-02-14,SKU025,MAA_WH,SUP01,126
RCPT0001393,PO0001440,2025-02-28,SKU025,MAA_WH,SUP07,108
RCPT0001394,PO0001441,2025-03-28,SKU025,MAA_WH,SUP07,133
RCPT0001395,PO0001443,2025-04-11,SKU025,MAA_WH,SUP01,143
RCPT0001396,PO0001442,2025-04-18,SKU025,MAA_WH,SUP09,143
RCPT0001397,PO0001444,2025-04-25,SKU025,MAA_WH,SUP09,133
RCPT0001398,PO0001445,2025-06-13,SKU025,MAA_WH,SUP07,135
RCPT0001399,PO0001446,2025-06-20,SKU025,MAA_WH,SUP07,143
RCPT0001400,PO0001447,2025-06-27,SKU025,MAA_WH,SUP01,143
RCPT0001401,PO0001448,2025-08-15,SKU025,MAA_WH,SUP09,120
RCPT0001402,PO0001449,2025-09-05,SKU025,MAA_WH,SUP09,143
RCPT0001403,PO0001450,2025-09-26,SKU025,MAA_WH,SUP01,115
RCPT0001404,PO0001452,2025-09-26,SKU025,MAA_WH,SUP09,97
RCPT0001405,PO0001451,2025-10-03,SKU025,MAA_WH,SUP01,143
RCPT0001406,PO0001453,2025-10-17,SKU025,MAA_WH,SUP01,137
RCPT0001407,PO0001456,2024-11-01,SKU025,NCR_WH,SUP09,103
RCPT0001408,PO0001457,2024-11-15,SKU025,NCR_WH,SUP01,125
RCPT0001409,PO0001458,2025-01-10,SKU025,NCR_WH,SUP09,121
RCPT0001410,PO0001459,2025-01-17,SKU025,NCR_WH,SUP01,143
RCPT0001411,PO0001460,2025-01-24,SKU025,NCR_WH,SUP01,143
RCPT0001412,PO0001461,2025-04-11,SKU025,NCR_WH,SUP01,118
RCPT0001413,PO0001462,2025-04-25,SKU025,NCR_WH,SUP09,143
RCPT0001414,PO0001463,2025-04-25,SKU025,NCR_WH,SUP09,143
RCPT0001415,PO0001465,2025-07-04,SKU025,NCR_WH,SUP01,143
RCPT0001416,PO0001464,2025-07-11,SKU025,NCR_WH,SUP07,104
RCPT0001417,PO0001466,2025-07-11,SKU025,NCR_WH,SUP01,143
RCPT0001418,PO0001467,2025-09-26,SKU025,NCR_WH,SUP09,98
RCPT0001419,PO0001468,2025-10-10,SKU025,NCR_WH,SUP07,128
RCPT0001420,PO0001469,2025-11-28,SKU025,NCR_WH,SUP09,102
RCPT0001421,PO0001470,2025-12-05,SKU025,NCR_WH,SUP07,130
RCPT0001422,PO0001472,2024-10-11,SKU025,BOM_WH,SUP09,127
RCPT0001423,PO0001473,2024-11-01,SKU025,BOM_WH,SUP01,143
RCPT0001424,PO0001474,2024-11-15,SKU025,BOM_WH,SUP01,100
RCPT0001425,PO0001475,2024-11-22,SKU025,BOM_WH,SUP07,128
RCPT0001426,PO0001477,2025-01-17,SKU025,BOM_WH,SUP09,127
RCPT0001427,PO0001476,2025-01-24,SKU025,BOM_WH,SUP01,101
RCPT0001428,PO0001478,2025-01-31,SKU025,BOM_WH,SUP01,143
RCPT0001429,PO0001479,2025-03-21,SKU025,BOM_WH,SUP07,134
RCPT0001430,PO0001480,2025-03-28,SKU025,BOM_WH,SUP09,143
RCPT0001431,PO0001481,2025-04-04,SKU025,BOM_WH,SUP09,143
RCPT0001432,PO0001482,2025-05-23,SKU025,BOM_WH,SUP09,108
RCPT0001433,PO0001483,2025-06-06,SKU025,BOM_WH,SUP01,143
RCPT0001434,PO0001484,2025-06-27,SKU025,BOM_WH,SUP01,122
RCPT0001435,PO0001485,2025-07-11,SKU025,BOM_WH,SUP01,136
RCPT0001436,PO0001486,2025-07-25,SKU025,BOM_WH,SUP09,105
RCPT0001437,PO0001487,2025-09-05,SKU025,BOM_WH,SUP09,119
RCPT0001438,PO0001488,2025-09-12,SKU025,BOM_WH,SUP09,143
RCPT0001439,PO0001489,2025-09-26,SKU025,BOM_WH,SUP01,143
RCPT0001440,PO0001490,2025-11-21,SKU025,BOM_WH,SUP09,106
RCPT0001441,PO0001491,2025-12-05,SKU025,BOM_WH,SUP01,143
RCPT0001442,PO0001493,2024-07-05,SKU026,BLR_WH,SUP02,76
RCPT0001443,PO0001494,2024-07-26,SKU026,BLR_WH,SUP02,82
RCPT0001444,PO0001495,2024-08-23,SKU026,BLR_WH,SUP02,75
RCPT0001445,PO0001496,2024-09-06,SKU026,BLR_WH,SUP02,103
RCPT0001446,PO0001497,2024-09-06,SKU026,BLR_WH,SUP02,74
RCPT0001447,PO0001498,2024-11-01,SKU026,BLR_WH,SUP02,75
RCPT0001448,PO0001499,2024-12-06,SKU026,BLR_WH,SUP02,97
RCPT0001449,PO0001501,2024-12-06,SKU026,BLR_WH,SUP02,140
RCPT0001450,PO0001500,2024-12-13,SKU026,BLR_WH,SUP02,136
RCPT0001451,PO0001502,2025-02-07,SKU026,BLR_WH,SUP02,98
RCPT0001452,PO0001503,2025-02-07,SKU026,BLR_WH,SUP02,140
RCPT0001453,PO0001504,2025-02-14,SKU026,BLR_WH,SUP02,140
RCPT0001454,PO0001505,2025-04-25,SKU026,BLR_WH,SUP02,90
RCPT0001455,PO0001506,2025-05-09,SKU026,BLR_WH,SUP02,120
RCPT0001456,PO0001507,2025-05-09,SKU026,BLR_WH,SUP02,68
RCPT0001457,PO0001508,2025-05-30,SKU026,BLR_WH,SUP02,125
RCPT0001458,PO0001509,2025-06-06,SKU026,BLR_WH,SUP02,87
RCPT0001459,PO0001510,2025-07-04,SKU026,BLR_WH,SUP02,104
RCPT0001460,PO0001511,2025-08-01,SKU026,BLR_WH,SUP02,80
RCPT0001461,PO0001512,2025-08-01,SKU026,BLR_WH,SUP02,108
RCPT0001462,PO0001513,2025-09-26,SKU026,BLR_WH,SUP02,73
RCPT0001463,PO0001514,2025-09-26,SKU026,BLR_WH,SUP02,96
RCPT0001464,PO0001515,2025-09-26,SKU026,BLR_WH,SUP02,116
RCPT0001465,PO0001516,2025-12-05,SKU026,BLR_WH,SUP02,78
RCPT0001466,PO0001519,2024-12-20,SKU026,MAA_WH,SUP02,80
RCPT0001467,PO0001520,2024-12-27,SKU026,MAA_WH,SUP02,95
RCPT0001468,PO0001521,2025-03-14,SKU026,MAA_WH,SUP02,65
RCPT0001469,PO0001522,2025-03-14,SKU026,MAA_WH,SUP02,80
RCPT0001470,PO0001524,2025-03-14,SKU026,MAA_WH,SUP02,100
RCPT0001471,PO0001523,2025-03-21,SKU026,MAA_WH,SUP02,93
RCPT0001472,PO0001525,2025-09-05,SKU026,MAA_WH,SUP02,68
RCPT0001473,PO0001526,2025-09-05,SKU026,MAA_WH,SUP02,76
RCPT0001474,PO0001529,2024-07-12,SKU026,NCR_WH,SUP02,77
RCPT0001475,PO0001530,2024-07-19,SKU026,NCR_WH,SUP02,104
RCPT0001476,PO0001531,2024-08-30,SKU026,NCR_WH,SUP02,80
RCPT0001477,PO0001532,2024-08-30,SKU026,NCR_WH,SUP02,106
RCPT0001478,PO0001533,2024-10-25,SKU026,NCR_WH,SUP02,83
RCPT0001479,PO0001534,2024-10-25,SKU026,NCR_WH,SUP02,110
RCPT0001480,PO0001536,2024-12-06,SKU026,NCR_WH,SUP02,140
RCPT0001481,PO0001535,2024-12-13,SKU026,NCR_WH,SUP02,118
RCPT0001482,PO0001537,2025-01-24,SKU026,NCR_WH,SUP02,106
RCPT0001483,PO0001538,2025-01-24,SKU026,NCR_WH,SUP02,140
RCPT0001484,PO0001539,2025-01-31,SKU026,NCR_WH,SUP02,140
RCPT0001485,PO0001540,2025-03-28,SKU026,NCR_WH,SUP02,81
RCPT0001486,PO0001541,2025-04-04,SKU026,NCR_WH,SUP02,119
RCPT0001487,PO0001542,2025-04-11,SKU026,NCR_WH,SUP02,68
RCPT0001488,PO0001543,2025-05-23,SKU026,NCR_WH,SUP02,98
RCPT0001489,PO0001544,2025-05-30,SKU026,NCR_WH,SUP02,140
RCPT0001490,PO0001545,2025-06-06,SKU026,NCR_WH,SUP02,140
RCPT0001491,PO0001546,2025-06-06,SKU026,NCR_WH,SUP02,96
RCPT0001492,PO0001547,2025-08-15,SKU026,NCR_WH,SUP02,86
RCPT0001493,PO0001548,2025-08-15,SKU026,NCR_WH,SUP02,110
RCPT0001494,PO0001549,2025-10-03,SKU026,NCR_WH,SUP02,70
RCPT0001495,PO0001550,2025-10-10,SKU026,NCR_WH,SUP02,100
RCPT0001496,PO0001551,2025-11-14,SKU026,NCR_WH,SUP02,91
RCPT0001497,PO0001552,2025-12-05,SKU026,NCR_WH,SUP02,84
RCPT0001498,PO0001553,2025-12-05,SKU026,NCR_WH,SUP02,123
RCPT0001499,PO0001554,2025-04-04,SKU026,BOM_WH,SUP02,65
RCPT0001500,PO0001555,2025-04-04,SKU026,BOM_WH,SUP02,71
RCPT0001501,PO0001556,2025-04-04,SKU026,BOM_WH,SUP02,77
RCPT0001502,PO0001557,2025-12-05,SKU026,BOM_WH,SUP02,71
RCPT0001503,PO0001558,2022-12-30,SKU027,BLR_WH,SUP03,439
RCPT0001504,PO0001559,2023-01-06,SKU027,BLR_WH,SUP03,439
RCPT0001505,PO0001560,2023-01-20,SKU027,BLR_WH,SUP03,439
RCPT0001506,PO0001561,2024-05-03,SKU027,BLR_WH,SUP03,313
RCPT0001507,PO0001562,2024-05-03,SKU027,BLR_WH,SUP03,341
RCPT0001508,PO0001563,2024-05-24,SKU027,BLR_WH,SUP03,364
RCPT0001509,PO0001564,2025-01-31,SKU027,BLR_WH,SUP03,311
RCPT0001510,PO0001565,2025-01-31,SKU027,BLR_WH,SUP09,348
RCPT0001511,PO0001566,2025-07-18,SKU027,BLR_WH,SUP03,308
RCPT0001512,PO0001568,2025-07-18,SKU027,BLR_WH,SUP03,361
RCPT0001513,PO0001567,2025-07-25,SKU027,BLR_WH,SUP03,342
RCPT0001514,PO0001569,2025-07-25,SKU027,BLR_WH,SUP03,382
RCPT0001515,PO0001570,2023-06-30,SKU027,MAA_WH,SUP01,331
RCPT0001516,PO0001571,2023-06-30,SKU027,MAA_WH,SUP03,382
RCPT0001517,PO0001572,2023-07-14,SKU027,MAA_WH,SUP03,431
RCPT0001518,PO0001574,2024-01-26,SKU027,MAA_WH,SUP03,375
RCPT0001519,PO0001575,2024-01-26,SKU027,MAA_WH,SUP03,436
RCPT0001520,PO0001573,2024-02-02,SKU027,MAA_WH,SUP03,308
RCPT0001521,PO0001576,2024-02-09,SKU027,MAA_WH,SUP03,502
RCPT0001522,PO0001577,2024-09-06,SKU027,MAA_WH,SUP03,323
RCPT0001523,PO0001578,2024-09-06,SKU027,MAA_WH,SUP03,358
RCPT0001524,PO0001579,2024-09-13,SKU027,MAA_WH,SUP03,394
RCPT0001525,PO0001580,2024-09-27,SKU027,MAA_WH,SUP03,424
RCPT0001526,PO0001582,2025-04-11,SKU027,MAA_WH,SUP03,371
RCPT0001527,PO0001581,2025-04-18,SKU027,MAA_WH,SUP03,326
RCPT0001528,PO0001583,2025-04-25,SKU027,MAA_WH,SUP03,415
RCPT0001529,PO0001584,2025-09-19,SKU027,MAA_WH,SUP03,323
RCPT0001530,PO0001585,2025-09-26,SKU027,MAA_WH,SUP03,354
RCPT0001531,PO0001586,2025-09-26,SKU027,MAA_WH,SUP09,383
RCPT0001532,PO0001587,2023-09-08,SKU027,NCR_WH,SUP03,305
RCPT0001533,PO0001588,2023-09-15,SKU027,NCR_WH,SUP03,312
RCPT0001534,PO0001589,2023-09-22,SKU027,NCR_WH,SUP03,322
RCPT0001535,PO0001590,2023-10-06,SKU027,NCR_WH,SUP03,333
RCPT0001536,PO0001591,2025-05-30,SKU027,NCR_WH,SUP09,315
RCPT0001537,PO0001592,2025-06-06,SKU027,NCR_WH,SUP03,337
RCPT0001538,PO0001593,2025-06-20,SKU027,NCR_WH,SUP03,354
RCPT0001539,PO0001594,2022-12-30,SKU027,BOM_WH,SUP03,316
RCPT0001540,PO0001595,2023-01-06,SKU027,BOM_WH,SUP01,316
RCPT0001541,PO0001596,2023-01-13,SKU027,BOM_WH,SUP03,316
RCPT0001542,PO0001597,2023-12-01,SKU027,BOM_WH,SUP03,319
RCPT0001543,PO0001598,2023-12-22,SKU027,BOM_WH,SUP01,373
RCPT0001544,PO0001599,2024-03-29,SKU027,BOM_WH,SUP03,337
RCPT0001545,PO0001600,2024-03-29,SKU027,BOM_WH,SUP01,376
RCPT0001546,PO0001601,2024-04-05,SKU027,BOM_WH,SUP03,410
RCPT0001547,PO0001602,2024-04-19,SKU027,BOM_WH,SUP03,446
RCPT0001548,PO0001603,2024-12-20,SKU027,BOM_WH,SUP03,310
RCPT0001549,PO0001604,2025-01-03,SKU027,BOM_WH,SUP03,354
